user_id,playtime_forever,genero,anio_lanzamiento
doctr,109,['Strategy'],2014.0
doctr,81,['Strategy'],2014.0
doctr,973,['Strategy'],2014.0
doctr,47,['Strategy'],2014.0
doctr,16,"['Action', 'Massively Multiplayer', 'RPG']",2014.0
doctr,51,['Strategy'],2012.0
doctr,0,"['Action', 'Indie']",2014.0
doctr,0,"['Adventure', 'Indie']",2014.0
doctr,0,"['Action', 'Indie']",2014.0
doctr,14,"['Action', 'Indie', 'Early Access']",2014.0
doctr,67,['Racing'],2014.0
doctr,18,['RPG'],2014.0
doctr,85,['Casual'],2011.0
doctr,0,['Action'],2014.0
doctr,12,"['Action', 'Adventure', 'Indie']",2014.0
doctr,0,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']",2014.0
doctr,1089,"['Casual', 'Indie', 'Strategy']",2014.0
doctr,669,"['Action', 'Adventure', 'Indie', 'Simulation']",2015.0
doctr,296,"['Action', 'Adventure', 'Indie']",2014.0
doctr,75,"['Action', 'Adventure', 'Free to Play', 'Indie']",2014.0
doctr,1030,"['Action', 'RPG']",2014.0
doctr,0,"['Racing', 'Sports']",2014.0
doctr,684,"['Casual', 'Indie', 'Strategy']",2014.0
doctr,1136,['Indie'],2014.0
doctr,358,"['Action', 'Indie', 'Simulation']",2014.0
doctr,0,['Action'],2014.0
doctr,514,['Strategy'],2014.0
doctr,0,['Sports'],2014.0
doctr,397,['Simulation'],2014.0
doctr,1,"['Simulation', 'Strategy']",2014.0
doctr,466,"['Casual', 'Indie', 'Simulation', 'Strategy']",2014.0
doctr,0,"['Action', 'Simulation']",2004.0
doctr,464,"['Indie', 'Strategy']",2006.0
doctr,634,"['Action', 'Simulation', 'Strategy']",2014.0
doctr,15,['Strategy'],2014.0
doctr,91,"['Action', 'Indie']",2014.0
doctr,2829,"['Action', 'Adventure', 'Indie']",2014.0
doctr,0,['Simulation'],2014.0
doctr,232,"['Adventure', 'Indie']",2014.0
doctr,116,"['Adventure', 'Casual', 'Indie']",2014.0
doctr,0,['Simulation'],2014.0
doctr,829,"['Action', 'Adventure']",2014.0
doctr,0,"['Action', 'Indie']",2014.0
doctr,6191,"['Adventure', 'Indie']",2014.0
doctr,200,['Action'],2014.0
doctr,550,['Action'],2014.0
doctr,0,"['Action', 'Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Strategy']",2014.0
doctr,7,['Action'],2007.0
doctr,11,"['Simulation', 'Strategy']",2011.0
doctr,0,['Action'],2004.0
doctr,0,['Action'],2006.0
doctr,90,"['Action', 'Indie']",2013.0
doctr,287,['Action'],2014.0
doctr,722,['Action'],2014.0
doctr,11236,['Action'],2014.0
doctr,245,['Action'],2014.0
doctr,65,['Action'],2014.0
doctr,1111,"['Action', 'Adventure']",2014.0
doctr,4105,['RPG'],2014.0
doctr,0,"['Action', 'Adventure', 'Indie']",2014.0
doctr,0,"['Action', 'Indie']",2014.0
doctr,21,"['Casual', 'Free to Play', 'Indie']",2014.0
doctr,55,"['Adventure', 'Indie']",2014.0
doctr,998,"['Indie', 'Simulation']",2014.0
doctr,50,['Action'],2009.0
doctr,835,"['Action', 'Indie', 'Strategy']",2014.0
doctr,0,['Adventure'],2003.0
MinxIsBetterThanPotatoes,256,"['Casual', 'Indie', 'Strategy']",2014.0
MinxIsBetterThanPotatoes,167,"['Action', 'Casual', 'Indie']",2014.0
MinxIsBetterThanPotatoes,3674,"['Action', 'Indie']",2014.0
MinxIsBetterThanPotatoes,358,"['Adventure', 'Casual']",2001.0
MinxIsBetterThanPotatoes,0,"['Adventure', 'Indie']",2014.0
MinxIsBetterThanPotatoes,1299,"['Adventure', 'Indie', 'RPG']",2014.0
MinxIsBetterThanPotatoes,29,"['Action', 'Indie']",2014.0
MinxIsBetterThanPotatoes,0,['Action'],2014.0
MinxIsBetterThanPotatoes,170,['Action'],2014.0
MinxIsBetterThanPotatoes,275,"['Adventure', 'Indie', 'Strategy']",2014.0
MinxIsBetterThanPotatoes,544,"['Action', 'RPG']",2014.0
MinxIsBetterThanPotatoes,95,"['Action', 'Indie', 'RPG']",2014.0
MinxIsBetterThanPotatoes,110,"['Indie', 'Strategy']",2014.0
MinxIsBetterThanPotatoes,1668,"['Racing', 'Sports']",2014.0
MinxIsBetterThanPotatoes,0,['Casual'],2014.0
MinxIsBetterThanPotatoes,62,['Casual'],2014.0
MinxIsBetterThanPotatoes,0,"['Adventure', 'Indie']",2014.0
MinxIsBetterThanPotatoes,46,['Strategy'],2014.0
MinxIsBetterThanPotatoes,0,"['Action', 'Indie', 'Racing']",2014.0
MinxIsBetterThanPotatoes,0,"['Action', 'Adventure']",2011.0
MinxIsBetterThanPotatoes,5761,"['Adventure', 'Casual', 'Indie']",2014.0
MinxIsBetterThanPotatoes,2846,"['Indie', 'Strategy']",2014.0
MinxIsBetterThanPotatoes,826,"['Action', 'Adventure', 'RPG']",2013.0
MinxIsBetterThanPotatoes,0,"['Action', 'Indie', 'Strategy']",2014.0
MinxIsBetterThanPotatoes,0,"['Action', 'Indie', 'Strategy']",2014.0
MinxIsBetterThanPotatoes,21,"['Action', 'Indie', 'Strategy']",2014.0
MinxIsBetterThanPotatoes,188,"['Indie', 'RPG']",2013.0
MinxIsBetterThanPotatoes,11141,"['Action', 'Indie', 'Simulation', 'Strategy']",2014.0
MinxIsBetterThanPotatoes,0,"['Action', 'Indie']",2014.0
MinxIsBetterThanPotatoes,58,"['Adventure', 'Casual', 'Indie', 'RPG']",2014.0
MinxIsBetterThanPotatoes,7,"['Action', 'Adventure', 'Free to Play', 'Indie', 'RPG']",2014.0
MinxIsBetterThanPotatoes,0,['Simulation'],2014.0
MinxIsBetterThanPotatoes,0,['Simulation'],2014.0
MinxIsBetterThanPotatoes,0,"['Indie', 'RPG', 'Strategy']",2014.0
MinxIsBetterThanPotatoes,64,"['Indie', 'Simulation', 'Strategy', 'Early Access']",2014.0
MinxIsBetterThanPotatoes,108,['Indie'],2014.0
MinxIsBetterThanPotatoes,0,"['Adventure', 'Casual']",2013.0
MinxIsBetterThanPotatoes,0,['Casual'],2014.0
MinxIsBetterThanPotatoes,140,['RPG'],2014.0
MinxIsBetterThanPotatoes,0,['RPG'],2014.0
MinxIsBetterThanPotatoes,0,['RPG'],2014.0
MinxIsBetterThanPotatoes,0,"['Indie', 'Strategy']",2014.0
MinxIsBetterThanPotatoes,0,['Casual'],2004.0
MinxIsBetterThanPotatoes,469,['Adventure'],2014.0
MinxIsBetterThanPotatoes,109,"['Casual', 'Racing']",2014.0
MinxIsBetterThanPotatoes,16435,"['Casual', 'Indie', 'Strategy']",2014.0
MinxIsBetterThanPotatoes,0,"['Action', 'Free to Play', 'Indie']",2014.0
MinxIsBetterThanPotatoes,339,"['Action', 'Indie']",2014.0
MinxIsBetterThanPotatoes,54,"['Indie', 'Strategy']",2014.0
MinxIsBetterThanPotatoes,390,"['Action', 'Adventure']",2014.0
MinxIsBetterThanPotatoes,275,"['Action', 'Adventure']",2014.0
MinxIsBetterThanPotatoes,385,"['Action', 'Adventure']",2014.0
MinxIsBetterThanPotatoes,1199,"['Action', 'Adventure', 'Casual', 'Indie']",2014.0
MinxIsBetterThanPotatoes,6830,"['Action', 'Strategy']",2014.0
MinxIsBetterThanPotatoes,883,['Casual'],2007.0
MinxIsBetterThanPotatoes,76,['Casual'],2011.0
MinxIsBetterThanPotatoes,455,"['Casual', 'Free to Play', 'Indie', 'Massively Multiplayer', 'Strategy']",2014.0
MinxIsBetterThanPotatoes,0,"['Casual', 'Free to Play', 'Indie', 'Massively Multiplayer', 'Strategy']",2014.0
MinxIsBetterThanPotatoes,0,"['Action', 'Adventure', 'Indie']",2014.0
MinxIsBetterThanPotatoes,0,"['Casual', 'Free to Play', 'Indie', 'Massively Multiplayer', 'Strategy']",2014.0
MinxIsBetterThanPotatoes,0,"['Casual', 'Free to Play', 'Indie', 'Massively Multiplayer', 'Strategy']",2014.0
MinxIsBetterThanPotatoes,213,"['Casual', 'Free to Play', 'Indie', 'Massively Multiplayer', 'Strategy']",2014.0
MinxIsBetterThanPotatoes,422,"['Casual', 'Free to Play', 'Indie', 'Massively Multiplayer', 'Strategy']",2014.0
MinxIsBetterThanPotatoes,19,"['Casual', 'Free to Play', 'Indie', 'Massively Multiplayer', 'Strategy']",2014.0
MinxIsBetterThanPotatoes,1411,"['Casual', 'Free to Play', 'Indie', 'Massively Multiplayer', 'Strategy']",2014.0
MinxIsBetterThanPotatoes,1151,"['RPG', 'Strategy']",2014.0
MinxIsBetterThanPotatoes,165,"['Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Strategy']",2014.0
MinxIsBetterThanPotatoes,20,"['Action', 'Adventure', 'RPG', 'Strategy']",2014.0
MinxIsBetterThanPotatoes,6,"['Action', 'Indie']",2014.0
MinxIsBetterThanPotatoes,0,['Action'],2006.0
MinxIsBetterThanPotatoes,1249,"['Simulation', 'Sports', 'Strategy']",2014.0
MinxIsBetterThanPotatoes,68,['Casual'],2014.0
MinxIsBetterThanPotatoes,1031,"['RPG', 'Strategy']",2014.0
MinxIsBetterThanPotatoes,54,"['Casual', 'Indie']",2014.0
MinxIsBetterThanPotatoes,983,"['Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Strategy']",2014.0
MinxIsBetterThanPotatoes,0,"['Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Strategy']",2014.0
MinxIsBetterThanPotatoes,95,"['Adventure', 'Casual', 'Indie']",2014.0
MinxIsBetterThanPotatoes,0,"['Adventure', 'Indie', 'RPG', 'Strategy']",2014.0
MinxIsBetterThanPotatoes,30,['Adventure'],2014.0
MinxIsBetterThanPotatoes,0,"['Indie', 'Simulation', 'Strategy']",2014.0
MinxIsBetterThanPotatoes,0,"['Action', 'Indie']",2014.0
MinxIsBetterThanPotatoes,0,"['Action', 'Adventure', 'Indie', 'RPG']",2014.0
MinxIsBetterThanPotatoes,0,"['Adventure', 'Indie']",2013.0
MinxIsBetterThanPotatoes,231,"['Simulation', 'Strategy']",2014.0
MinxIsBetterThanPotatoes,196,['Strategy'],2014.0
MinxIsBetterThanPotatoes,236,['Adventure'],2014.0
MinxIsBetterThanPotatoes,21,['Strategy'],2014.0
MinxIsBetterThanPotatoes,0,['Strategy'],2014.0
MinxIsBetterThanPotatoes,67,"['Indie', 'Strategy']",2014.0
MinxIsBetterThanPotatoes,0,['RPG'],2014.0
MinxIsBetterThanPotatoes,223,['Adventure'],2014.0
MinxIsBetterThanPotatoes,521,"['Action', 'RPG']",2014.0
MinxIsBetterThanPotatoes,0,"['Action', 'Adventure']",2014.0
MinxIsBetterThanPotatoes,0,"['Action', 'Adventure']",2014.0
MinxIsBetterThanPotatoes,105,"['Indie', 'Simulation', 'Strategy']",2014.0
MinxIsBetterThanPotatoes,0,"['Action', 'Adventure']",2014.0
MinxIsBetterThanPotatoes,482,"['Action', 'Indie']",2014.0
MinxIsBetterThanPotatoes,0,"['Indie', 'Simulation']",2014.0
MinxIsBetterThanPotatoes,0,"['Action', 'Indie']",2014.0
MinxIsBetterThanPotatoes,0,"['Adventure', 'Indie']",2014.0
MinxIsBetterThanPotatoes,0,['Simulation'],2014.0
MinxIsBetterThanPotatoes,0,"['Action', 'Indie', 'Simulation', 'Sports']",2014.0
MinxIsBetterThanPotatoes,0,"['Indie', 'RPG', 'Simulation', 'Strategy']",2014.0
MinxIsBetterThanPotatoes,0,"['Sports', 'Strategy']",2014.0
MinxIsBetterThanPotatoes,459,"['Adventure', 'Casual']",2013.0
MinxIsBetterThanPotatoes,74076,['Action'],2014.0
MinxIsBetterThanPotatoes,1652,"['Adventure', 'Indie']",2014.0
MinxIsBetterThanPotatoes,131,"['Racing', 'Sports']",2011.0
MinxIsBetterThanPotatoes,404,"['Adventure', 'Indie']",2014.0
MinxIsBetterThanPotatoes,0,['Simulation'],2014.0
MinxIsBetterThanPotatoes,169,['Casual'],2010.0
MinxIsBetterThanPotatoes,4880,"['Action', 'Adventure', 'Racing']",2010.0
MinxIsBetterThanPotatoes,376,['Action'],2012.0
MinxIsBetterThanPotatoes,227,"['Adventure', 'Casual']",2014.0
MinxIsBetterThanPotatoes,0,['Adventure'],2011.0
MinxIsBetterThanPotatoes,0,"['Action', 'Adventure']",2009.0
MinxIsBetterThanPotatoes,0,"['Adventure', 'Indie']",2014.0
MinxIsBetterThanPotatoes,0,['Action'],2014.0
MinxIsBetterThanPotatoes,6,"['Action', 'Casual', 'Free to Play', 'Massively Multiplayer']",2014.0
MinxIsBetterThanPotatoes,5,"['Action', 'Adventure', 'Indie']",2014.0
MinxIsBetterThanPotatoes,0,"['Adventure', 'Casual', 'RPG']",2014.0
MinxIsBetterThanPotatoes,369,['Racing'],2014.0
MinxIsBetterThanPotatoes,339,['Strategy'],1999.0
MinxIsBetterThanPotatoes,0,"['Adventure', 'Casual']",2008.0
MinxIsBetterThanPotatoes,60,['Action'],2003.0
MinxIsBetterThanPotatoes,0,['Adventure'],2007.0
MinxIsBetterThanPotatoes,272,"['Action', 'Casual', 'Strategy']",2013.0
MinxIsBetterThanPotatoes,1227,"['Adventure', 'Casual', 'Indie']",2014.0
MinxIsBetterThanPotatoes,0,"['Casual', 'Free to Play', 'Indie', 'Strategy']",2014.0
MinxIsBetterThanPotatoes,568,['Action'],2014.0
MinxIsBetterThanPotatoes,1,"['Action', 'Indie', 'RPG']",2017.0
MinxIsBetterThanPotatoes,0,['Action'],2014.0
MinxIsBetterThanPotatoes,0,"['Adventure', 'Casual', 'RPG']",2014.0
MinxIsBetterThanPotatoes,0,['Strategy'],2014.0
MinxIsBetterThanPotatoes,0,"['RPG', 'Simulation', 'Strategy']",2014.0
MinxIsBetterThanPotatoes,4,['Action'],2014.0
MinxIsBetterThanPotatoes,51,"['Action', 'Indie']",2014.0
MinxIsBetterThanPotatoes,396,"['Adventure', 'Casual']",2011.0
MinxIsBetterThanPotatoes,76,"['Indie', 'Simulation', 'Strategy']",2014.0
MinxIsBetterThanPotatoes,504,['Casual'],2014.0
MinxIsBetterThanPotatoes,523,"['Indie', 'RPG', 'Simulation', 'Strategy']",2014.0
MinxIsBetterThanPotatoes,6246,"['Racing', 'Sports']",2014.0
MinxIsBetterThanPotatoes,4767,['Action'],2014.0
MinxIsBetterThanPotatoes,10,"['Adventure', 'Casual', 'Indie']",2011.0
MinxIsBetterThanPotatoes,6,"['Action', 'Adventure']",2014.0
MinxIsBetterThanPotatoes,94,"['Adventure', 'Simulation']",1989.0
MinxIsBetterThanPotatoes,0,"['Action', 'Adventure', 'Casual', 'Indie']",2014.0
MinxIsBetterThanPotatoes,2507,"['Action', 'Indie']",2014.0
MinxIsBetterThanPotatoes,9555,"['Racing', 'Simulation', 'Sports']",2014.0
MinxIsBetterThanPotatoes,0,['Indie'],2014.0
MinxIsBetterThanPotatoes,242,['Simulation'],2014.0
MinxIsBetterThanPotatoes,997,['Strategy'],2014.0
MinxIsBetterThanPotatoes,95,['Indie'],2014.0
MinxIsBetterThanPotatoes,2858,['RPG'],2014.0
MinxIsBetterThanPotatoes,158,['Indie'],2014.0
MinxIsBetterThanPotatoes,2484,"['Action', 'Adventure']",2014.0
MinxIsBetterThanPotatoes,17,"['Action', 'Indie', 'Strategy']",2014.0
MinxIsBetterThanPotatoes,30,['Simulation'],2014.0
MinxIsBetterThanPotatoes,28,"['Adventure', 'Indie']",2014.0
MinxIsBetterThanPotatoes,515,"['Action', 'Indie', 'Strategy']",2014.0
MinxIsBetterThanPotatoes,275,"['Indie', 'RPG', 'Strategy']",2014.0
MinxIsBetterThanPotatoes,1102,"['Action', 'Adventure', 'Simulation']",2014.0
MinxIsBetterThanPotatoes,18,"['Action', 'Indie']",2014.0
MinxIsBetterThanPotatoes,4473,['Indie'],2014.0
MinxIsBetterThanPotatoes,0,"['Indie', 'Simulation']",2014.0
MinxIsBetterThanPotatoes,20,['Adventure'],2007.0
MinxIsBetterThanPotatoes,471,['Action'],2006.0
MinxIsBetterThanPotatoes,41,"['Adventure', 'Casual', 'Indie']",2014.0
MinxIsBetterThanPotatoes,0,"['Indie', 'Simulation', 'Strategy']",2014.0
MinxIsBetterThanPotatoes,275,"['Action', 'Indie']",2014.0
MinxIsBetterThanPotatoes,0,['Adventure'],2014.0
MinxIsBetterThanPotatoes,0,"['Action', 'Indie', 'Racing']",2014.0
MinxIsBetterThanPotatoes,0,"['Action', 'Adventure']",2014.0
MinxIsBetterThanPotatoes,10,['Simulation'],2014.0
MinxIsBetterThanPotatoes,693,['Adventure'],1998.0
MinxIsBetterThanPotatoes,677,"['Action', 'Casual', 'Indie']",2014.0
MinxIsBetterThanPotatoes,347,['Simulation'],2014.0
MinxIsBetterThanPotatoes,29,"['Indie', 'Racing', 'Sports', 'Early Access']",2014.0
MinxIsBetterThanPotatoes,0,['Simulation'],2014.0
MinxIsBetterThanPotatoes,150,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation', 'Strategy', 'Early Access']",2014.0
MinxIsBetterThanPotatoes,107,"['Casual', 'Indie']",2014.0
MinxIsBetterThanPotatoes,0,['Adventure'],2016.0
MinxIsBetterThanPotatoes,0,"['Simulation', 'Strategy']",2012.0
MinxIsBetterThanPotatoes,3627,"['Simulation', 'Strategy']",2014.0
MinxIsBetterThanPotatoes,0,"['Simulation', 'Strategy']",2014.0
MinxIsBetterThanPotatoes,12,"['Action', 'Simulation']",2014.0
MinxIsBetterThanPotatoes,0,['Action'],2014.0
MinxIsBetterThanPotatoes,417,"['Action', 'Simulation', 'Strategy']",2014.0
MinxIsBetterThanPotatoes,89,['Adventure'],2006.0
MinxIsBetterThanPotatoes,869,"['Action', 'Indie', 'Racing']",2014.0
MinxIsBetterThanPotatoes,375,['Action'],1998.0
MinxIsBetterThanPotatoes,5,['Strategy'],1995.0
MinxIsBetterThanPotatoes,220,['Strategy'],1990.0
MinxIsBetterThanPotatoes,5,['Action'],1996.0
MinxIsBetterThanPotatoes,5,['Simulation'],1990.0
MinxIsBetterThanPotatoes,66,"['Action', 'RPG']",2014.0
MinxIsBetterThanPotatoes,18211,"['Action', 'Indie', 'Early Access']",2014.0
MinxIsBetterThanPotatoes,0,"['Indie', 'RPG', 'Strategy']",2014.0
MinxIsBetterThanPotatoes,3642,"['Adventure', 'Indie', 'RPG']",2014.0
MinxIsBetterThanPotatoes,1199,"['Indie', 'RPG', 'Strategy']",2014.0
MinxIsBetterThanPotatoes,0,"['Action', 'Adventure']",2014.0
MinxIsBetterThanPotatoes,73,"['Adventure', 'Indie', 'RPG']",2014.0
MinxIsBetterThanPotatoes,0,"['Adventure', 'Indie', 'RPG']",2014.0
MinxIsBetterThanPotatoes,33,"['Adventure', 'Indie', 'Strategy']",2014.0
MinxIsBetterThanPotatoes,10,"['Action', 'Adventure', 'Indie']",2014.0
MinxIsBetterThanPotatoes,1371,['Racing'],2014.0
MinxIsBetterThanPotatoes,130,"['RPG', 'Strategy']",2014.0
MinxIsBetterThanPotatoes,204,"['Adventure', 'Indie']",2014.0
MinxIsBetterThanPotatoes,2907,"['Adventure', 'Indie']",2014.0
MinxIsBetterThanPotatoes,7,"['Adventure', 'Indie']",2014.0
MinxIsBetterThanPotatoes,0,"['Action', 'Indie', 'RPG', 'Strategy']",2014.0
MinxIsBetterThanPotatoes,2127,"['Action', 'Adventure']",2014.0
MinxIsBetterThanPotatoes,333,"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",2014.0
MinxIsBetterThanPotatoes,7,['Strategy'],2014.0
MinxIsBetterThanPotatoes,0,['Strategy'],2014.0
MinxIsBetterThanPotatoes,59,"['Action', 'Adventure']",2014.0
MinxIsBetterThanPotatoes,1578,"['Action', 'Adventure']",2014.0
MinxIsBetterThanPotatoes,120,['Simulation'],2014.0
MinxIsBetterThanPotatoes,0,"['Action', 'Indie']",2014.0
MinxIsBetterThanPotatoes,296,['Simulation'],2014.0
MinxIsBetterThanPotatoes,24,"['Adventure', 'Indie']",2014.0
MinxIsBetterThanPotatoes,698,"['Action', 'Adventure', 'Casual', 'Indie']",2014.0
MinxIsBetterThanPotatoes,187,"['Simulation', 'Strategy']",2014.0
MinxIsBetterThanPotatoes,0,['Adventure'],2014.0
MinxIsBetterThanPotatoes,95,"['Action', 'Indie']",2014.0
MinxIsBetterThanPotatoes,32,"['Action', 'Adventure', 'RPG']",2014.0
MinxIsBetterThanPotatoes,25,"['Action', 'Adventure', 'Casual', 'Free to Play', 'RPG', 'Strategy']",2014.0
MinxIsBetterThanPotatoes,116,"['Indie', 'Strategy']",2014.0
MinxIsBetterThanPotatoes,327,"['Action', 'Adventure', 'Indie']",2014.0
MinxIsBetterThanPotatoes,0,['Indie'],2014.0
MinxIsBetterThanPotatoes,0,"['Casual', 'Indie']",2014.0
MinxIsBetterThanPotatoes,311,"['Action', 'Indie', 'RPG']",2014.0
MinxIsBetterThanPotatoes,235,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy', 'Early Access']",2014.0
MinxIsBetterThanPotatoes,182,"['Action', 'Adventure', 'Indie']",2014.0
MinxIsBetterThanPotatoes,61,"['Racing', 'Simulation', 'Sports']",2014.0
MinxIsBetterThanPotatoes,878,['Strategy'],2013.0
MinxIsBetterThanPotatoes,0,"['Adventure', 'Indie', 'Early Access']",2014.0
MinxIsBetterThanPotatoes,1145,"['Casual', 'Indie', 'Simulation']",2012.0
MinxIsBetterThanPotatoes,7,"['Casual', 'Indie']",2014.0
MinxIsBetterThanPotatoes,2,"['Action', 'Indie', 'Simulation']",2014.0
MinxIsBetterThanPotatoes,0,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']",2014.0
MinxIsBetterThanPotatoes,20,['Simulation'],2014.0
MinxIsBetterThanPotatoes,575,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",2014.0
MinxIsBetterThanPotatoes,364,"['Adventure', 'Casual']",2014.0
MinxIsBetterThanPotatoes,61,['Simulation'],2014.0
MinxIsBetterThanPotatoes,0,['Casual'],2014.0
MinxIsBetterThanPotatoes,0,"['Indie', 'RPG', 'Simulation', 'Strategy']",2014.0
MinxIsBetterThanPotatoes,249,"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Education', 'Software Training', 'Utilities']",2014.0
MinxIsBetterThanPotatoes,2,"['Adventure', 'Casual']",2014.0
MinxIsBetterThanPotatoes,252,"['Adventure', 'Casual', 'Simulation']",2013.0
MinxIsBetterThanPotatoes,0,"['Massively Multiplayer', 'RPG', 'Early Access']",2014.0
MinxIsBetterThanPotatoes,0,['Action'],2014.0
MinxIsBetterThanPotatoes,236,"['Action', 'Adventure']",2014.0
MinxIsBetterThanPotatoes,12,"['Adventure', 'Indie']",2014.0
MinxIsBetterThanPotatoes,1078,['Strategy'],2014.0
MinxIsBetterThanPotatoes,17,['Simulation'],2014.0
MinxIsBetterThanPotatoes,6,"['Adventure', 'Strategy']",2014.0
MinxIsBetterThanPotatoes,7,"['Adventure', 'Indie', 'RPG']",2014.0
MinxIsBetterThanPotatoes,4,"['Indie', 'Strategy']",2014.0
MinxIsBetterThanPotatoes,0,"['Action', 'Adventure', 'Indie']",2014.0
MinxIsBetterThanPotatoes,6,['Racing'],2014.0
MinxIsBetterThanPotatoes,3216,['Simulation'],2014.0
MinxIsBetterThanPotatoes,8,['Simulation'],2014.0
MinxIsBetterThanPotatoes,207,['Simulation'],2014.0
MinxIsBetterThanPotatoes,68,"['Action', 'Indie', 'Strategy']",2014.0
MinxIsBetterThanPotatoes,134,"['Free to Play', 'Indie']",2014.0
MinxIsBetterThanPotatoes,0,"['Action', 'Casual', 'Indie']",2014.0
MinxIsBetterThanPotatoes,429,['Indie'],2014.0
MinxIsBetterThanPotatoes,143,['Simulation'],2014.0
MinxIsBetterThanPotatoes,703,['Simulation'],2014.0
MinxIsBetterThanPotatoes,852,"['Adventure', 'Indie']",2010.0
MinxIsBetterThanPotatoes,2491,"['Free to Play', 'Indie', 'Strategy']",2014.0
MinxIsBetterThanPotatoes,92,"['Indie', 'RPG']",2014.0
MinxIsBetterThanPotatoes,0,"['Adventure', 'Casual']",2014.0
MinxIsBetterThanPotatoes,1008,"['Action', 'Indie', 'Racing']",2014.0
MinxIsBetterThanPotatoes,643,"['Free to Play', 'Strategy']",2014.0
MinxIsBetterThanPotatoes,16,['Action'],2005.0
MinxIsBetterThanPotatoes,0,['Simulation'],2014.0
MinxIsBetterThanPotatoes,1345,"['Adventure', 'Indie']",2014.0
MinxIsBetterThanPotatoes,62,"['Action', 'Adventure', 'Casual', 'Indie']",2014.0
MinxIsBetterThanPotatoes,3,"['Casual', 'Indie']",2014.0
MinxIsBetterThanPotatoes,8412,"['Action', 'Adventure', 'Indie']",2014.0
MinxIsBetterThanPotatoes,21,"['Action', 'Free to Play', 'Indie']",2014.0
MinxIsBetterThanPotatoes,9119,"['Action', 'Indie']",2012.0
MinxIsBetterThanPotatoes,5820,"['Action', 'Adventure', 'Indie', 'Racing']",2014.0
MinxIsBetterThanPotatoes,0,"['Action', 'Adventure', 'Indie', 'Racing']",2012.0
MinxIsBetterThanPotatoes,357,"['Casual', 'Strategy']",2013.0
MinxIsBetterThanPotatoes,0,"['Action', 'Strategy']",2014.0
MinxIsBetterThanPotatoes,67,"['Indie', 'Simulation', 'Strategy']",2014.0
MinxIsBetterThanPotatoes,5,['RPG'],2014.0
MinxIsBetterThanPotatoes,0,"['Action', 'Adventure', 'Casual', 'Indie']",2014.0
MinxIsBetterThanPotatoes,0,"['Action', 'Adventure', 'Indie', 'RPG']",2014.0
MinxIsBetterThanPotatoes,3123,"['Indie', 'Strategy']",2014.0
MinxIsBetterThanPotatoes,2332,"['Adventure', 'Indie', 'RPG']",2014.0
MinxIsBetterThanPotatoes,1329,"['Adventure', 'Indie', 'RPG', 'Early Access']",2016.0
MinxIsBetterThanPotatoes,5165,"['Indie', 'RPG', 'Strategy']",2014.0
MinxIsBetterThanPotatoes,11462,"['Action', 'Indie']",2014.0
MinxIsBetterThanPotatoes,0,['Indie'],2014.0
MinxIsBetterThanPotatoes,0,"['Adventure', 'Casual', 'Indie', 'RPG', 'Early Access']",2014.0
MinxIsBetterThanPotatoes,0,"['Adventure', 'Indie', 'RPG']",2014.0
MinxIsBetterThanPotatoes,0,['Strategy'],2014.0
MinxIsBetterThanPotatoes,0,['Strategy'],2014.0
MinxIsBetterThanPotatoes,0,"['Action', 'Indie']",2014.0
MinxIsBetterThanPotatoes,0,['Simulation'],2014.0
MinxIsBetterThanPotatoes,0,"['Action', 'Adventure', 'RPG', 'Early Access']",2014.0
MinxIsBetterThanPotatoes,0,['Simulation'],2014.0
MinxIsBetterThanPotatoes,0,"['Action', 'Adventure']",2014.0
MinxIsBetterThanPotatoes,0,"['Action', 'Casual', 'Indie', 'Racing', 'Sports']",2016.0
MinxIsBetterThanPotatoes,0,['Simulation'],2014.0
MinxIsBetterThanPotatoes,509,"['Adventure', 'Casual', 'Indie']",2014.0
MinxIsBetterThanPotatoes,2634,"['Indie', 'Massively Multiplayer', 'Simulation', 'Strategy']",2014.0
MinxIsBetterThanPotatoes,1,"['Action', 'Free to Play', 'Early Access']",2014.0
MinxIsBetterThanPotatoes,0,"['Action', 'Adventure', 'Indie']",2014.0
MinxIsBetterThanPotatoes,30,"['Action', 'Adventure', 'Indie']",2014.0
MinxIsBetterThanPotatoes,0,"['Indie', 'RPG']",2014.0
MinxIsBetterThanPotatoes,0,"['Action', 'Adventure', 'Strategy']",2014.0
MinxIsBetterThanPotatoes,181,"['Indie', 'RPG']",2014.0
MinxIsBetterThanPotatoes,0,"['Action', 'Indie']",2014.0
MinxIsBetterThanPotatoes,5491,"['Adventure', 'Casual']",2014.0
